"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46"
"11",-5.81662088016999,-5.61323087166824,-5.79928012203147,-5.79975717520554,-5.75122162685343,-5.72214911347752,-5.67090104312619,-5.70944095369549,-5.62029555126291,-5.72928337632419,-5.75991006703402,-5.76196682635517,-5.71688443166982,-5.70368747916842,-5.83324444433973,-5.69960720324573,-5.70501423295908,-5.67623783540208,-5.7504150680563,-5.93462874085582,-5.72118248056011,-5.77995156946462,-5.75333307788614,-5.68292158398887,-5.6804551839376,-5.71158836147395,-5.76716646252387,-5.80092848857323,-5.73134587902888,-5.74734885656492,-5.71050804065717,-5.74756823178518,-5.76108484003315,-5.78882415640613,-5.65162655243904,-5.53499458620754,-5.79478489618857,-5.82347013546007,-5.56334206683861,-5.68340795209977,-5.76614416680611,-5.72166186256345,-5.75717059323558,-5.73027327802297,-5.66269475544388,-5.714628581597
"12",-5.87627687649966,-5.68750664744995,-5.80077311564483,-5.85024974759757,-5.8401951570695,-5.75396848756937,-5.71518068818579,-5.75912342343973,-5.69813992383001,-5.81580345538168,-5.81060739536523,-5.81271937797118,-5.78751849421737,-5.74216370027776,-5.87838767921861,-5.78488461833393,-5.77584845616955,-5.74264701124789,-5.80220875446113,-6.0184719868446,-5.79190246593163,-5.81949977042317,-5.80492357126255,-5.77713411751443,-5.72972663260283,-5.80782053181454,-5.8229292522861,-5.85981191825537,-5.78233229723743,-5.79759492661503,-5.78641979542903,-5.8308655595197,-5.83050793739645,-5.84047715090533,-5.74782214033244,-5.57065772720062,-5.89380621727617,-5.90032669573664,-5.63650707718376,-5.75540319106154,-5.85466524990482,-5.77403327986727,-5.8145559473014,-5.80948471536205,-5.68889336955173,-5.73505025637164
"13",-5.92116080185826,-5.74005390123391,-5.85357043499873,-5.89466275304081,-5.87834481220102,-5.79456969846457,-5.80609098575499,-5.78035956950914,-5.72967583285313,-5.85658406491416,-5.85040952807343,-5.81398804197723,-5.85300780396097,-5.77585974085888,-5.94344610921411,-5.8498851269119,-5.81932801537239,-5.79102806088886,-5.89049586143255,-6.0752723338044,-5.82280590428321,-5.89108180000895,-5.84987297517841,-5.82354791147196,-5.80056323523458,-5.84963864919866,-5.88259399882845,-5.93567985416846,-5.81965134349937,-5.87043700278907,-5.83561873340375,-5.85904251960146,-5.88532053846096,-5.90912724326573,-5.80902466398153,-5.62156582401765,-5.92452952487448,-5.97041955461224,-5.69299981701577,-5.7855306357891,-5.92125401726796,-5.78980942725965,-5.8200320616462,-5.8457309056564,-5.76951050297701,-5.78057658972526
"14",-5.92463614973931,-5.74151393729373,-5.84392423915465,-5.90105179469328,-5.88656593811262,-5.8050795904499,-5.7960589607661,-5.78722821608648,-5.71361465248971,-5.88457979369096,-5.88198253649098,-5.84866028077534,-5.87922574121813,-5.81138216205562,-5.94330124604284,-5.81350582699377,-5.81979451694751,-5.80622059799855,-5.91976919727407,-6.12341091084046,-5.86351646217793,-5.9109966990502,-5.87796266251513,-5.83899413528354,-5.80261600417374,-5.88891156889771,-5.89592348486815,-5.93717713955417,-5.85146958840498,-5.8967909335053,-5.85053459147379,-5.87828944502285,-5.89771194333202,-5.92121673006138,-5.8527152912398,-5.61635968230948,-5.97242888051765,-5.9507315165449,-5.72829445356182,-5.79945176893441,-5.92854796560365,-5.81032702433907,-5.83593367732408,-5.86501341044469,-5.7768194051952,-5.80649981990199
"15",-5.9492579116456,-5.76403897673702,-5.87934373384194,-5.94207456286658,-5.92952502544549,-5.82315571151258,-5.8314090493682,-5.85083341736824,-5.77976867110785,-5.91727214994672,-5.93423202490301,-5.8818391390468,-5.93540562637801,-5.86925576398041,-5.98742671015493,-5.88803469398023,-5.89097326695963,-5.8191024212086,-5.95185929251562,-6.13850390575737,-5.8707063859741,-5.98786503313824,-5.91635150877396,-5.88488177870546,-5.87035194948895,-5.9193280885392,-5.94102241485617,-5.9829945192837,-5.86575214326066,-5.91543171440182,-5.87818050565464,-5.90238830342366,-5.97332408475663,-5.97122868034024,-5.86787440537785,-5.63990245153086,-6.00598952572455,-6.04005623097593,-5.72992677793981,-5.8478231829082,-5.97271541572027,-5.84218628970393,-5.88970611115679,-5.89940145156223,-5.83803984502452,-5.82528253489718
"16",-5.93235636862841,-5.7705009702123,-5.84263945163609,-5.9107715893544,-5.94981025904011,-5.81960586916415,-5.82300360637722,-5.83064415931579,-5.74111992226778,-5.86371181884968,-5.90820486560178,-5.86956023780067,-5.91696579417616,-5.85514679000495,-5.98658248379639,-5.88637866915964,-5.90814966039481,-5.82282617962232,-5.93034875181934,-6.13823982553104,-5.87047421588277,-5.95441542091303,-5.89393864201874,-5.84196581368153,-5.83998715160903,-5.9091732923891,-5.92926939451502,-5.96820320219514,-5.85016118463576,-5.8920953435704,-5.90286043918793,-5.89872129541009,-5.95117325338449,-5.96274881859985,-5.83349203692995,-5.65059769525483,-5.98882603105494,-6.01542737605523,-5.72982362110977,-5.85522357870169,-5.98452865610687,-5.83805528492001,-5.88333506856867,-5.91382965898367,-5.82701338557345,-5.82436323279092
"17",-5.97868258554345,-5.83728701049851,-5.89385882226621,-5.96164170205891,-5.94879785508886,-5.84873483899625,-5.9170419101807,-5.86728600636274,-5.80837994817141,-5.97092297721087,-5.967722630188,-5.90724105265401,-5.98223130498466,-5.92273731089896,-6.07504182736333,-5.9290664400231,-5.97785754370176,-5.86895138283624,-5.96888929649845,-6.21847556744868,-5.91174619972587,-6.00465110891216,-5.95456961340724,-5.8908665542798,-5.87947246894818,-5.9439018025766,-5.97774903622204,-6.04191188362934,-5.90709582552496,-5.95888313309737,-5.94072770751269,-5.96391163882238,-6.01539255208527,-6.01615075971883,-5.89727499497236,-5.67391304105392,-6.03321405496911,-6.09950643220371,-5.80901633166891,-5.89572536842774,-6.05594760311711,-5.86536067031226,-5.92159712481876,-5.96332033716351,-5.88982354025459,-5.86704756481556
"18",-5.99970036857271,-5.87682600575138,-5.9158340203433,-5.9867934735781,-5.98595574844024,-5.88391862119968,-5.91338191297028,-5.9057144652167,-5.85593240731357,-6.00224444195423,-6.00313437544999,-5.95275742735968,-6.00176137798535,-5.94177764227353,-6.06457086723648,-5.94838781641686,-5.98389129669899,-5.89771558537061,-6.03758597552265,-6.22333103283465,-5.94244393330363,-6.04770056295837,-5.98258013067445,-5.94733666306709,-5.91262564063553,-5.99063888805825,-6.01361813574942,-6.05758298231944,-5.94315449817543,-5.98030702441211,-5.93201708846456,-5.99039112343337,-6.07605122968277,-6.05519059838859,-5.92355172533146,-5.73086183326015,-6.07130894111364,-6.16520859612742,-5.83245426572337,-5.93578578296549,-6.05451084882562,-5.87925434421215,-5.9429372746344,-6.00462881713509,-5.92499164808624,-5.86429635678206
"19",-6.01829734826896,-5.89717670789758,-5.93273348164422,-6.02978966142965,-6.03718602451655,-5.88884117400943,-5.94541336863278,-5.9045110051241,-5.89487155409683,-6.02859959677025,-6.03220529492884,-5.96796679441994,-6.03850793777493,-5.95360630015192,-6.12829050371051,-5.94988699809093,-5.99582805336953,-5.91399437634108,-6.03805313652257,-6.23344184523469,-5.95879989340864,-6.01470656232364,-5.98044745871035,-5.94684497253141,-5.92262155351883,-6.02238159134271,-6.02202685269062,-6.08713439158389,-5.94952445788863,-5.98704632185555,-5.97031772560655,-5.99057094648797,-6.03729489585586,-6.04778942608172,-5.97113460788478,-5.73831802036708,-6.10173710712683,-6.20356925130698,-5.82953108896512,-5.95338294403277,-6.06541468556425,-5.89662538730707,-5.95698582869174,-6.01010724737969,-5.90924144898351,-5.87409226246491
"20",-6.06020173699855,-5.95241500244935,-5.93814939804681,-6.07418767723962,-6.07071773320239,-5.9165407649606,-6.01032529810893,-5.93305413956156,-5.92615632226832,-6.05059902973351,-6.09326252724904,-6.00492473029282,-6.10949386308887,-6.026923863193,-6.17374450476719,-6.01617740990339,-6.02147231011733,-5.94256962652093,-6.1098742790975,-6.32833406263401,-6.00734599229704,-6.0880150958519,-6.06767411067412,-6.02679539560396,-5.98240570261964,-6.0708043352207,-6.07827594409495,-6.15500988553617,-6.00986887248412,-6.01213471060489,-6.01454076676556,-6.05343144437318,-6.12938957763921,-6.11336103140591,-6.00455383934975,-5.76935352867242,-6.14156676635538,-6.27482795841575,-5.86924160466332,-6.02171552885049,-6.15164034153912,-5.93677941152293,-6.035249259479,-6.05991685044251,-5.95993293485488,-5.95111562446859
"21",-6.05916967666203,-5.94941131087698,-5.95255926831427,-6.05663046501775,-6.07900479119589,-5.9269754021894,-5.96870355499339,-5.94388654588272,-5.90701127260765,-6.02509165368854,-6.07711176407805,-6.01007668331996,-6.08092109290598,-6.0046794809835,-6.14163183784107,-6.01251659460461,-6.02334125361526,-5.95100229728809,-6.05403167937681,-6.32409935608194,-6.01314181043681,-6.051301604135,-6.04765613435777,-5.99804414526893,-5.9763257196152,-6.09458091608103,-6.07323224171638,-6.12914166424235,-5.97826208443023,-6.02276328215509,-6.01467381040509,-6.06913423927795,-6.08440693235165,-6.13732303571265,-5.99969230244661,-5.75682572036844,-6.14272241515285,-6.26362766390209,-5.86385792130296,-6.01471065638889,-6.14992583761566,-5.92787397513228,-6.03653932189245,-6.06207157779208,-5.96182419479368,-5.93754470511855
"22",-6.06857023870548,-5.95394142789844,-5.49963705033534,-5.27552900491761,-6.10026207363767,-5.90430934712804,-5.77843598020159,-5.92876959930791,-5.89585804757432,-6.02870753724534,-6.08219921057049,-6.0213548442879,-6.1189547956731,-5.9941962748811,-6.13874256454248,-6.0142767787233,-6.03201782773505,-5.94461912987648,-6.07091692905804,-6.32004639488264,-6.00191496298282,-6.06479682019403,-6.07247722505062,-5.99135655293956,-5.99089870722557,-6.08422258639521,-6.08388470704564,-6.16440702529118,-6.00163004110708,-6.02381213439819,-6.04354552005391,-6.04744671182378,-6.11329325547312,-6.13234631625516,-6.03303473812411,-5.76539886936683,-6.15750732513232,-6.24970432895981,-5.87874676264862,-6.02753327299642,-6.14214093594644,-5.93439635956052,-6.02243935140741,-6.03012013997182,-5.92693977606494,-5.9224460759487
"23",-6.08720922129132,-5.91976733564695,-5.98546060688228,-6.12407750448045,-6.12519481665006,-5.93855525914168,-5.99394762740179,-5.96355564889917,-5.91619567762782,-6.05675428367055,-6.11755171684327,-6.02907296071499,-6.12862537531561,-6.04105823401536,-6.14128561325404,-5.99162856055745,-6.03783524055865,-5.9761307135428,-6.08191455669673,-6.32574638440629,-6.0141867522268,-6.07846792412961,-6.09374093469297,-6.04474718735357,-6.00546814134595,-6.09089379865241,-6.11160485895804,-6.18545714633051,-6.00759189651961,-6.05011324734385,-6.05803606672057,-6.07281127130829,-6.10914733778906,-6.14023605399576,-6.0465946663876,-5.7592217200546,-6.20008901232299,-6.26589349810406,-5.88304970067098,-6.05761717020753,-6.16803228888926,-5.95611091687551,-6.01527989460792,-6.04638546600774,-5.97331033652794,-5.93778729660326
"24",-6.10387877066261,-5.98814805276017,-6.04032081346211,-6.1822401387645,-6.16452353425477,-5.9467703791371,-6.03847649324466,-5.98814406601212,-5.98701048120309,-6.07267026414814,-6.1630527133834,-6.07606646553927,-6.17298882181578,-6.08950966344405,-6.16063140756546,-6.06236566671424,-6.08794681353755,-6.0148662432896,-6.15396230035939,-6.3952340934937,-6.05532063448978,-6.1212817031998,-6.12657203826639,-6.0621209443441,-6.04656507983849,-6.14658035919225,-6.14228976242666,-6.22323016181329,-6.02337635549848,-6.05358466161638,-6.06530701604926,-6.10540846162967,-6.14925116227756,-6.18690052320762,-6.07528973267347,-5.75789869712702,-6.22552497122658,-6.30868528867065,-5.91581547734115,-6.09675395418297,-6.2088919666761,-5.95167860910898,-6.09149484918306,-6.10236929253234,-6.03835282101782,-5.97501262519971
"25",-6.14149008039712,-6.04658409966243,-6.05384433332469,-6.19153875383825,-6.18934735456603,-5.97349890014515,-6.0975764561022,-6.02916433745095,-6.01810630805442,-6.14829849033543,-6.20464044098646,-6.12421909869451,-6.22693121711122,-6.11772188847879,-6.20399709477226,-6.11301316367346,-6.13032899235421,-6.05769623417566,-6.14272008856236,-6.42479840639886,-6.09288837724595,-6.1827388604978,-6.18399887719011,-6.1231211268644,-6.09257853647949,-6.19711450744876,-6.20215841829865,-6.28563428569532,-6.08141988967852,-6.10481467264483,-6.11647010247956,-6.18213122778944,-6.21200897906118,-6.23476233752656,-6.17925784661946,-5.79970599251386,-6.27329179255799,-6.36655662144429,-5.98508494014394,-6.16032116444841,-6.25755735395862,-5.99319804875413,-6.11934564702958,-6.12918068357184,-6.06825272318614,-5.99145054720598
"26",-6.17289769865077,-6.09314960332753,-6.07087578753227,-6.23560704101825,-6.25988531522301,-6.00573387140026,-6.08586973653965,-6.0452894644029,-6.10036688316874,-6.20025411157389,-6.24664328938478,-6.12464400166997,-6.28872568600676,-6.15543629614305,-6.24853982296686,-6.1374572604838,-6.17236791001445,-6.07960092030497,-6.22065886745935,-6.4919009924341,-6.1177037354579,-6.19122365818946,-6.20189426283545,-6.12477196481676,-6.12004820000857,-6.2560422594448,-6.22568926843301,-6.31173041916255,-6.12937809881019,-6.15135399554671,-6.13501857034209,-6.19349505558581,-6.23203405224557,-6.26533050316667,-6.20352721876142,-5.83158118767579,-6.31134204129631,-6.42073476175655,-6.03414034218853,-6.18703670666641,-6.30795221220156,-6.04539711077833,-6.14289692486824,-6.17374450476719,-6.07308466490564,-6.03107269530453
"27",-6.19061084949232,-6.13024627005521,-6.07363819027937,-6.26547253741294,-6.27003096038044,-6.01757241069377,-6.14173410158867,-6.07330603828964,-6.08234813872607,-6.20508855341323,-6.29766095705772,-6.17391971282721,-6.32839008645535,-6.19166579722129,-6.26276946032921,-6.16953913505461,-6.20538080117206,-6.07789209455925,-6.27794733898428,-6.49806245361134,-6.1308530592169,-6.2556202151812,-6.23582407402472,-6.18134983694662,-6.16664923206601,-6.29585340392671,-6.27140069682782,-6.37245853056705,-6.15735385584063,-6.1878493291215,-6.15609157944688,-6.23364057236262,-6.28264606882948,-6.30934469275812,-6.23809169217048,-5.86185834798602,-6.32368662844843,-6.45731043176526,-6.03509882572807,-6.22320998882996,-6.36074720676437,-6.0631496107228,-6.14541091447512,-6.19494518676814,-6.09562578219033,-6.04133359306112
"28",-6.22339912652655,-6.15695258593403,-6.08729506226327,-6.28363132751279,-6.30209322397659,-6.03073566153139,-6.12730947102624,-6.07532235636893,-6.0987736266506,-6.21250531083049,-6.31065104663572,-6.16326405532238,-6.34984379969884,-6.19562933982441,-6.27311418467068,-6.18946924394913,-6.21749726805622,-6.09909430220985,-6.31730549666053,-6.52429381863955,-6.14684197908806,-6.23385717895365,-6.25158852289717,-6.19646125294116,-6.15301923575307,-6.3244229644294,-6.2804514705076,-6.39840774705588,-6.17373250533837,-6.20973250347544,-6.16813012912578,-6.26337038798012,-6.32748568548931,-6.31487052036059,-6.25399362515649,-5.86539769497509,-6.35787818715324,-6.46333872473903,-6.08683732887177,-6.22428224241846,-6.36139843217649,-6.05995968534183,-6.1698952829721,-6.22156222238952,-6.12949978110246,-6.05523109962335
"29",-6.22505750379233,-6.16531805921111,-6.10104060234704,-6.29072269789116,-6.32867585677641,-6.05376557330536,-6.17062470638928,-6.07796623582893,-6.13737394643608,-6.23582407402472,-6.3270883437562,-6.19988945111062,-6.36632091891143,-6.21710872237779,-6.26292424995337,-6.23952086024363,-6.2623104794423,-6.14145290144319,-6.31440080977655,-6.57953125121742,-6.17759655445643,-6.24424290355188,-6.26245995294184,-6.21265251182873,-6.18212396747949,-6.3574022583259,-6.29226698299442,-6.42959748548053,-6.19241861604994,-6.21220847981121,-6.22943243798149,-6.28659562799645,-6.30506905473869,-6.31868332930137,-6.2871761030886,-5.90250174205989,-6.36321832163078,-6.5062948455569,-6.11092398714531,-6.24795032379138,-6.38694269137061,-6.07456793388484,-6.2201710429458,-6.25260595956386,-6.14233860094212,-6.0647860593716
"30",-6.23768994649055,-6.15489447967837,-6.10357221815638,-6.29630362958959,-6.33142285301403,-6.05545708398875,-6.18782498951585,-6.09558583093086,-6.16506821536221,-6.25353605443303,-6.35712257554778,-6.19679273855219,-6.40449217915067,-6.25328396003404,-6.27220543210277,-6.26209548657294,-6.28357775589288,-6.13672849780954,-6.32146695825945,-6.59319274512514,-6.20121567855824,-6.28230359757498,-6.3018585949077,-6.26633833035832,-6.22804801078889,-6.40142876103132,-6.33528813884757,-6.4704233545356,-6.24290469757731,-6.27400784570382,-6.22778452753882,-6.31643043637508,-6.39464726185862,-6.38801550457668,-6.30813886232644,-5.92050108517705,-6.40916722981816,-6.56725544972633,-6.13529796670922,-6.27647286389899,-6.46101387956213,-6.10901236043131,-6.23638602533876,-6.28301275008721,-6.21208378717839,-6.11498224455026
"31",-6.28047016172206,-6.22559574209833,-6.17217859663434,-6.37669770832611,-6.38547649378272,-6.08854609485857,-6.25788884235761,-6.15003598409888,-6.24243674824099,-6.29933572152766,-6.39656772072234,-6.24112149262981,-6.4582892345477,-6.29763107602497,-6.35460031730895,-6.32274468602677,-6.34064195366948,-6.18463433374578,-6.40662853768511,-6.67156915302941,-6.27413254440406,-6.32092462646983,-6.33777340504754,-6.31843922863083,-6.28831115256628,-6.46687154831025,-6.36580024236923,-6.50556552900789,-6.27999497931516,-6.33011715902075,-6.33110258960869,-6.36150845878567,-6.4546562304292,-6.48818675983787,-6.40088948500384,-5.95516347658165,-6.43992275488044,-6.6333332333899,-6.20648617075312,-6.34703153362971,-6.49622526631172,-6.12415058286162,-6.31119058726851,-6.31956036409205,-6.20500683838814,-6.15971753198307
"32",-6.23359980460379,-6.19371537921764,-6.16320468509795,-6.34065329693952,-6.35967144343264,-6.07869267485909,-6.21042934160077,-6.15013207923783,-6.20866578896656,-6.25423029215802,-6.349554777807,-6.22175356658306,-6.41919673678664,-6.26500442678302,-6.3077189485261,-6.26643311309529,-6.31973808509831,-6.16051298280412,-6.3928918182631,-6.6707324914181,-6.22867406188446,-6.3312767552294,-6.31939933170754,-6.28581413143111,-6.27029788534044,-6.42664480968006,-6.3215865889624,-6.46146497635884,-6.24292270000249,-6.30873472889742,-6.27631862211672,-6.3384296417236,-6.41411447197025,-6.44347109965206,-6.35801668171755,-5.92771070875344,-6.43353243814108,-6.58894888278452,-6.16614417794064,-6.29432252665199,-6.48321656742104,-6.11316675268763,-6.27314864343613,-6.28737504707308,-6.18147559238632,-6.15153471257134
