"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46"
"28",-5.62801659188183,-5.4491890946845,-5.63525831299654,-5.78462275030253,-5.62888606340229,-5.72864807720847,-5.61661123544522,-5.62936494327802,-5.64694619602956,-5.69638291901829,-5.73095430797609,-5.70344903025496,-5.74177721961569,-5.77522960537503,-5.69405097962703,-5.74727208660607,-5.77637897427564,-5.84305833518828,-5.67761777538559,-5.84301868025516,-5.81156258183279,-5.75987516246628,-5.81726253141928,-5.7936141886964,-5.93492354605031,-5.84342737388118,-5.63207828212435,-5.78204676465233,-5.82793682661099,-5.67458150341883,-5.65052800463139,-5.69168593370897,-5.78683044360709,-5.75523578184512,-5.70015854901399,-5.68415927522094,-5.72407906393151,-5.58642753061796,-5.57633297681639,-5.69962960974899,-5.6747709095002,-5.64418661713045,-5.7377173027476,-5.77054426542714,-5.64021489347831,-5.59427895311165
"29",-5.62890415643807,-5.4527747600738,-5.64590798392718,-5.78945148030226,-5.64116689493597,-5.74366428628693,-5.63555949946336,-5.63050599095035,-5.66627428472642,-5.70770616226054,-5.73834596950586,-5.72286591063247,-5.74984159651895,-5.78757068798675,-5.68959706501666,-5.76866985663864,-5.79425601985775,-5.86567806905591,-5.67689033158798,-5.8646856513623,-5.83212165588444,-5.76560787962425,-5.82432262014922,-5.8020200852077,-5.9545753960883,-5.86081003874945,-5.63818295407765,-5.79954585714135,-5.8393101442306,-5.67589351242373,-5.68544415422834,-5.7017410597622,-5.77546646395464,-5.75752824759653,-5.71764765353684,-5.71566175473629,-5.72617533370809,-5.59914817262767,-5.58762208811645,-5.71337685386767,-5.68649477183905,-5.65397996593761,-5.76481355406533,-5.78969336649271,-5.64515372562235,-5.59917924566756
"30",-5.6352331015001,-5.44908444388667,-5.6487092332781,-5.79370280582615,-5.64242447476839,-5.74464040732222,-5.64220160430881,-5.64104432321199,-5.67980768061154,-5.71580748617172,-5.75101245654322,-5.72127559092725,-5.76881231647201,-5.80787712519279,-5.69319422850239,-5.77879162197708,-5.80369949969559,-5.8626299170248,-5.6790113285643,-5.8700862045423,-5.84701274974969,-5.7872477827501,-5.84814546061735,-5.82900901962007,-5.98586028038815,-5.88419525432485,-5.66112823971407,-5.82287180063841,-5.8714315999573,-5.71284693301031,-5.68518204029269,-5.71494858426895,-5.81945767086782,-5.79366177840095,-5.7285957945314,-5.73190420997322,-5.74455290800576,-5.61711865805869,-5.59807336976266,-5.72949882358585,-5.72136870996474,-5.67597958205411,-5.77347344690165,-5.80811685030914,-5.67553618386653,-5.62757032498041
"31",-5.65618730992856,-5.47565496392692,-5.703272104917,-5.847291478506,-5.66567199296647,-5.76621920610199,-5.6728915503746,-5.67260217222296,-5.71860478434803,-5.7370192473464,-5.76841540024973,-5.74487638114116,-5.79590434253302,-5.83252080096874,-5.72651593264387,-5.80568397959528,-5.82577724221674,-5.88800944559928,-5.7124610245657,-5.90109930063153,-5.89400032528246,-5.80928466701636,-5.87001712242223,-5.8558311153166,-6.02674567064513,-5.91870677177417,-5.67687426952417,-5.84302040434999,-5.89473355894823,-5.74609933593323,-5.74428733196978,-5.73557969027676,-5.84795658635073,-5.84523659796227,-5.77886276551243,-5.76005128431132,-5.75658532890877,-5.6370387305611,-5.62983151482827,-5.77040155866445,-5.73855405987374,-5.68593764494858,-5.8136916531464,-5.83054199113666,-5.67305445330518,-5.65258806015711
"32",-5.6329904226656,-5.46363314475987,-5.69665096443274,-5.82306951576198,-5.65449243544512,-5.76012110696181,-5.65240708363867,-5.67312864111237,-5.70147015014033,-5.71586517739918,-5.74770771677235,-5.73447005873232,-5.77617737649157,-5.81416725749945,-5.7077528461601,-5.78150674697917,-5.81811142005658,-5.87468646068842,-5.70852118462838,-5.90087275413098,-5.86479841655885,-5.81493640645482,-5.85890762912969,-5.83843277874303,-6.01408650498429,-5.8972003687179,-5.65386722934227,-5.81784238724472,-5.87182013377927,-5.73325196588609,-5.71289385752466,-5.72474363279014,-5.82861467237862,-5.8222012123283,-5.75583289769859,-5.7362008164868,-5.75384547353615,-5.62367776890459,-5.61152376403378,-5.74038836942872,-5.73238258658819,-5.6785636590715,-5.79305968944586,-5.81084443695378,-5.66225720749014,-5.64810465635708
"33",-5.59483031667457,-5.43332756635482,-5.61370094042616,-5.75902989208407,-5.61584989710213,-5.72948497200857,-5.60855729846458,-5.61685735138632,-5.64255003759688,-5.66002782457705,-5.70456978450328,-5.68218586926614,-5.72241651501614,-5.75409467152998,-5.6862530172895,-5.72485852240816,-5.78481955155099,-5.833075433573,-5.66405179540389,-5.84854065245519,-5.81462297805681,-5.75184782656551,-5.79908210451618,-5.79661183424127,-5.95473732473596,-5.82074334838035,-5.60608242559299,-5.77481080915031,-5.82356143835241,-5.67308790987019,-5.68043173758798,-5.69473601752037,-5.77396891530637,-5.76120715923718,-5.70872165233679,-5.71471805070406,-5.71372372555059,-5.59277702167902,-5.55826365667307,-5.68132308556149,-5.67840863074195,-5.65103586184765,-5.72286285283708,-5.76757087720308,-5.60465776126281,-5.59513436904926
"34",-5.60599264445486,-5.44160707417624,-5.62840880383708,-5.7711505953373,-5.62706174016918,-5.74025612444547,-5.6182761046216,-5.62796653334114,-5.6565878684269,-5.67119718887852,-5.7166504125886,-5.69286330634695,-5.73754507046945,-5.76852421644169,-5.6962176601533,-5.73757610112153,-5.79658714587024,-5.84692966552474,-5.67629912564936,-5.86226075505343,-5.83022363392527,-5.7663229931311,-5.81444703190593,-5.81120845525223,-5.9732592733333,-5.83686196940195,-5.62016999237045,-5.79035231277483,-5.83858553264735,-5.68845159544477,-5.69553606990848,-5.70770616226054,-5.78915083849509,-5.77562117739665,-5.72526150633333,-5.72962349641603,-5.72590845885701,-5.60445808983709,-5.56978887636518,-5.69712766708955,-5.69297310694028,-5.66465022695433,-5.736045886058,-5.78403420417328,-5.61566446021573,-5.6071222974177
"35",-5.6167377232235,-5.45054938817768,-5.64204365026464,-5.78335341862773,-5.63925395356863,-5.75125623067118,-5.62908649684027,-5.63913020998767,-5.66878267627427,-5.68225926957974,-5.72860963379755,-5.70418255467754,-5.7531959580487,-5.78347686799822,-5.70723342233246,-5.75115242281,-5.80897467114716,-5.85920721575495,-5.68876776173906,-5.87546087135168,-5.84421764359752,-5.7821457184191,-5.82961784350341,-5.8254790331632,-5.99170457591259,-5.85464083013597,-5.63352300564266,-5.80710506828846,-5.85419091540291,-5.7027040563583,-5.71188470929169,-5.72086047711601,-5.80422676146176,-5.79158143443502,-5.74257527937536,-5.74636695894947,-5.73718673620801,-5.61568094210214,-5.58177504101338,-5.71276973940644,-5.70829664822353,-5.67763238811182,-5.75052037116827,-5.79912995515619,-5.62658257316059,-5.61912336207253
"36",-5.62827804942567,-5.45948426926959,-5.65469663991591,-5.79632384116428,-5.65090922904916,-5.76155672514344,-5.63938474467924,-5.6502933678303,-5.68282316363546,-5.69385194597929,-5.74076808750817,-5.71534759357813,-5.76850981361874,-5.79767236355134,-5.71823034429136,-5.76406606088188,-5.82086644221763,-5.87332779623842,-5.70260067325865,-5.88995001778331,-5.85894967096132,-5.7969064958476,-5.8441658600871,-5.83969326723753,-6.00934138991802,-5.87110705044425,-5.64734306924087,-5.82227720100434,-5.86940975950069,-5.71794275994461,-5.72538871748946,-5.73495740212489,-5.82019045613305,-5.80883637065997,-5.75945640265539,-5.76287505190247,-5.74883685058018,-5.62700200537774,-5.59398860086933,-5.72908797502392,-5.72414641946158,-5.69000087862001,-5.76340032218998,-5.81554175212819,-5.63804529719424,-5.63018402514424
"37",-5.63936505460107,-5.46866450372542,-5.66314833778009,-5.81036874123985,-5.66241550865988,-5.77399144243145,-5.64957131637693,-5.66175081207946,-5.69676862927723,-5.70592927738906,-5.75401422741533,-5.72742937169771,-5.7825611066102,-5.81226452390126,-5.7291495146216,-5.77540684120549,-5.83399253188377,-5.88713876660398,-5.71384796213964,-5.90306363596824,-5.87413316898907,-5.81092791567928,-5.85887434726646,-5.85461117836117,-6.02876773987912,-5.88937015944398,-5.66091122130186,-5.84140622958425,-5.88590165193027,-5.73421951743809,-5.74047083691829,-5.74862660964957,-5.83423347371116,-5.82467634394201,-5.77665321250004,-5.77825659075551,-5.76086565603207,-5.63876891011961,-5.60559416790836,-5.74387036369783,-5.73986571482928,-5.70354950179649,-5.77583717160755,-5.83268801163922,-5.64960257552379,-5.64166438038985
"38",-5.65079399291098,-5.47782209433248,-5.68351083971424,-5.82761080886391,-5.67470097076942,-5.78473985051117,-5.66078189497688,-5.67432804679351,-5.71020002314001,-5.7155008676104,-5.76594621781245,-5.73867054726644,-5.7976822495493,-5.82585011363008,-5.73941483365993,-5.78838820208789,-5.84620124327063,-5.90113949972669,-5.72519560812152,-5.916611281326,-5.889227504417,-5.82617725306982,-5.87440532889981,-5.86839594912377,-6.0463706757182,-5.90621939564342,-5.67383879503315,-5.85639533753031,-5.90150867606558,-5.74928572166127,-5.75546005339784,-5.76181580053185,-5.84931935996155,-5.83816165512273,-5.79304492887463,-5.79355839675438,-5.77285927823678,-5.6500005045925,-5.61817971430132,-5.76029092329871,-5.75675929063446,-5.71738760616417,-5.78949560382525,-5.84798950682094,-5.66030209677022,-5.65429969325861
"39",-5.66106068588838,-5.48640873674792,-5.6921321045405,-5.84458711044725,-5.68657438673888,-5.7958994083022,-5.66991162345177,-5.68597742943455,-5.72362912292129,-5.72765056475868,-5.77886599942976,-5.74956205019881,-5.81393277637996,-5.84086416212574,-5.75041349645205,-5.80064586006008,-5.85813892565289,-5.91547805476438,-5.73859754691305,-5.93053314882285,-5.90308560566105,-5.83900100398151,-5.8896464985843,-5.88285411814395,-6.06606094621504,-5.92278772555955,-5.68714662100477,-5.87510474599179,-5.916611281326,-5.76507506951697,-5.77201420731139,-5.77596775789989,-5.86546469546881,-5.85339446991253,-5.81001170086713,-5.80920799242662,-5.78567063412889,-5.66120873533716,-5.63031084778434,-5.77605643732624,-5.77073510741777,-5.73145690344512,-5.80312778465924,-5.8632947521948,-5.67266905621416,-5.6671979254395
"40",-5.6729250014898,-5.49551664989499,-5.70798027309641,-5.85769268339895,-5.69855466350476,-5.80741614883005,-5.68014602937031,-5.6974003835935,-5.73735115070664,-5.73964802267623,-5.79020511589383,-5.75977838799118,-5.82881862567402,-5.85771542818755,-5.76117538657691,-5.81225950828178,-5.87265625942434,-5.92862872473957,-5.75109423220745,-5.9444187606239,-5.91823639044986,-5.85333524110641,-5.90458067824717,-5.89658900720044,-6.08539288209977,-5.93883035212959,-5.70189525657303,-5.89386970640277,-5.93287493569782,-5.78073209585754,-5.78787901300944,-5.79054206516489,-5.88007703036445,-5.87007203346193,-5.82779757686125,-5.82517244498748,-5.79814535329199,-5.67316500969487,-5.64136839604949,-5.79191393324854,-5.78762288448046,-5.74426077824495,-5.81495484647906,-5.88019333408908,-5.68393426016384,-5.67861485294931
"41",-5.68410044286666,-5.50397715352243,-5.72509447047616,-5.86600968200314,-5.70877742869471,-5.81860595661526,-5.69105185397739,-5.70908500827204,-5.75068856480827,-5.75030191886269,-5.80099461203568,-5.77226797487772,-5.8434377227234,-5.87003660663957,-5.77123403457433,-5.82596536298404,-5.88511012553832,-5.94402577184382,-5.76330479797691,-5.95943888715082,-5.93325224435964,-5.86908232615921,-5.92014345469865,-5.91174619972587,-6.10401305683112,-5.95793886606282,-5.71529144956417,-5.90912355942747,-5.94873078118777,-5.79422317962057,-5.80282465973715,-5.80477421399637,-5.89718034798734,-5.88712975732713,-5.84259808994012,-5.84067665798591,-5.80882637377567,-5.6859081759794,-5.65361183520995,-5.80933967632212,-5.80220047874745,-5.75711205138645,-5.83062202199115,-5.89548004925264,-5.6944803736606,-5.69046850026935
"42",-5.69570270409178,-5.5125742713326,-5.738161209131,-5.88331352852753,-5.7216679708232,-5.82986794282137,-5.70170064317193,-5.72019238373502,-5.76385577972565,-5.76424770292646,-5.8156155589322,-5.78331118944671,-5.8574862543582,-5.88416830617578,-5.78108369364625,-5.83860441396369,-5.89620709596652,-5.95682933129633,-5.77579848264744,-5.97451893838184,-5.94763523909136,-5.88152373703206,-5.93416592087603,-5.92529111316898,-6.12082408261391,-5.9753018697324,-5.72994833444248,-5.92277652208199,-5.96598785174696,-5.80976985341832,-5.81804079193714,-5.8175549384183,-5.91353730622653,-5.90173719505331,-5.85874998800114,-5.85654212241732,-5.82133534930166,-5.69701293974938,-5.66483054762267,-5.8247203566109,-5.81781044440559,-5.7709741121966,-5.84470453971352,-5.9116630993045,-5.70717020654535,-5.70041265886855
"43",-5.70800738704277,-5.52264161461041,-5.74870505258865,-5.89095337051159,-5.7334775411813,-5.84051154583827,-5.71167604708782,-5.73183941525675,-5.77638865199157,-5.77552125556123,-5.82715082920693,-5.79322699114863,-5.87396421807602,-5.89771376434966,-5.79176486838458,-5.85070657919186,-5.90857481912253,-5.97152075330567,-5.78898421729494,-5.98608902117114,-5.96248066738427,-5.89781028303019,-5.95093315480846,-5.94114222396047,-6.13909718228334,-5.99157055272638,-5.74476698238101,-5.93939975040489,-5.98198759560788,-5.82607893048691,-5.83294570731229,-5.83223251353906,-5.92784019369442,-5.91746900984625,-5.87658349591606,-5.87286051522791,-5.83405404342746,-5.7093821234667,-5.67689325199094,-5.84023985810554,-5.83197500156376,-5.78183591224012,-5.85725888185635,-5.9267410430808,-5.71848908871267,-5.71326479004569
